ID;OBJETO;MATERIAL;PROCEDENCIA;FECHA INGRESO;EDAD;FECHA;CULTURA;SECCION;SERIE;NUMINV
6605;UNGÜENTARIOS;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6627
6606;UNGÜENTARIOS;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6628
6603;UNGÜENTARIOS;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6625
6604;UNGÜENTARIOS;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6626
6601;UNGÜENTARIOS;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6623
6602;FRAGMENTO;BARRO;IGLESIA DE SAN SEVERIANO. CÁDIZ;21/05/53;ANTIGUA;;ROMANA;CERÁMICA;TERRA SIGILLATA;6624
6614;FRAGMENTO;BARRO;INSTITUTO NACIONAL DE PREVISIÓN;27/05/53;ANTIGUA;;ROMANA;CERÁMICA;ÁNFORAS;6636
6599;CUENCOS;BARRO;INSTITUTO NACIONAL DE PREVISIÓN;18/05/53;ANTIGUA;;;CERÁMICA;CUENCOS;6621
6600;UNGÜENTARIOS;BARRO;INSTITUTO NACIONAL DE PREVISIÓN;18/05/53;ANTIGUA;;ROMANA;CERÁMICA;UNGÜENTARIOS;6622
21865;JARRAS;BARRO;IPTUCI. PRADO DEL REY/93-94;;MEDIA;s. XII;ISLÁMICA;CERÁMICA;JARRAS;23603
21863;TINAJA DE ABLUCIONES;BARRO;IPTUCI. PRADO DEL REY/93-94;;MEDIA;s. XII;ISLÁMICA;CERÁMICA;TINAJAS;23601
21864;TINAJA DE ABLUCIONES;BARRO;IPTUCI. PRADO DEL REY/93-94;;MEDIA;s. XII;ISLÁMICA;CERÁMICA;TINAJAS;23602
18187;JARRAS;BARRO;ISLA DE LAS PALOMAS. TARIFA;22/06/92;ANTIGUA;s, I;ROMANA;CERÁMICA;JARRAS;18153
18188;JARRAS;BARRO;ISLA DE LAS PALOMAS. TARIFA;22/06/92;ANTIGUA;s, I;ROMANA;CERÁMICA;JARRAS;18154
2007;FRAGMENTO;BARRO;JEREZ DE LA FRONTERA;;;;;CERÁMICA;FRAGMENTOS;2006
24778;FRAGMENTO;BARRO;JUAN RAMÓN JIMÉNEZ/1990;17/04/92;ANTIGUA;;ROMANA;CERÁMICA;FRAGMENTOS;26590
27229;CUENCOS;BARRO;JUAN RAMÓN JIMÉNEZ/1990;;ANTIGUA;;ROMANA;CERÁMICA;CUENCOS;28819
27223;JARRAS;BARRO;JUAN RAMÓN JIMÉNEZ/1990;;ANTIGUA;;ROMANA;CERÁMICA;JARRAS;28813
27224;FRAGMETNO (PLATOS);BARRO;JUAN RAMÓN JIMÉNEZ/1990;;ANTIGUA;;ROMANA;CERÁMICA;TERRA SIGILLATA;28814
8264;FRAGMENTO;BARRO;LA ALCUDIA, GALLENERAS. SAN FERNANDO;27/06/63;;;;CERÁMICA;VASIJAS;8286
24059;JARRAS;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;;CERÁMICA;JARRAS;25926
25110;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA/1991;19/07/01;ANTIGUA;;ROMANA;CERÁMICA;TERRA SIGILLATA;26884
25103;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA/1991;19/07/01;ANTIGUA;;PÚNICA;CERÁMICA;LUCERNAS;26877
21181;LUCERNA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA/83;;ANTIGUA;s. I a.C. I d.C.;ROMANA;CERÁMICA;LUCERNAS;22862
21180;LUCERNA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA/83;;ANTIGUA;s. I a.C. I d.C.;ROMANA;CERÁMICA;LUCERNAS;22861
25905;FUSAYOLA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;FUSAYOLAS;27666
25884;CUENTA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;ORFEBRERÍA;CUENTAS;27645
25869;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRA SIGILLATA;27631
25865;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;CUENCOS;27627
25866;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;CUENCOS;27628
25863;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;FRAGMENTOS;27625
25864;FUSAYOLA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;FUSAYOLAS;27626
25861;FRAGMENTO  (CUENCOS);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;BARNIZ NEGRO;27623
25862;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27624
25859;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27621
25860;FRAGMENTO  (PLATOS);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;BARNIZ NEGRO;27622
25858;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27620
25849;FICHA;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;FICHAS;27611
25737;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27499
25735;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27497
25736;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27498
25733;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27495
25734;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27496
25731;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27493
25732;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27494
25729;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27491
25730;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27492
25727;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27489
25728;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27490
25725;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27487
25726;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27488
25723;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27485
25724;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27486
25721;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27483
25722;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27484
25719;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27481
25720;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27482
25717;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27479
25718;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27480
25715;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27477
25716;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27478
25713;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27475
25714;FRAGMENTO;BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27476
25711;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27473
25712;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27474
25709;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27471
25710;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27472
25707;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27469
25708;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27470
25705;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27467
25706;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27468
25703;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27465
25704;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27466
25701;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27463
25702;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27464
25699;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27461
25700;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27462
25697;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27459
25698;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27460
25695;FRAGMENTO (FIGURA);BARRO;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;TERRACOTAS;27457
